focal_id,focal_sex,behaviour,activity,focalfollow_starttime,complete_duration,constrained_duration,partner_id,partner_sex,observation_name,date,obs_start,obs_stop,timeblock,observer,data_type,groom_notes,food_type,aggression_type,voc_type,redirected,winner,direction,initiator,ejaculation/inf_mom,within_2m,within_3_5m,proxscan,numbjuvs_males,numb_juvs_females,numbjuvs_unknown
36D,Female,Rest,,2011-08-18T07:54:52Z,6,6,none,NA,2011-08-18_36D_SML_1,2011-08-18,2011-08-18T08:03:29Z,2011-08-18T08:03:35Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
36D,Female,Scratch,,2011-08-18T07:54:52Z,0,0,none,NA,2011-08-18_36D_SML_1,2011-08-18,2011-08-18T08:03:32Z,2011-08-18T08:03:32Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
36D,Female,GroomGIVE,,2011-08-18T07:54:52Z,18,18,juvenile,NA,2011-08-18_36D_SML_1,2011-08-18,2011-08-18T08:03:35Z,2011-08-18T08:03:53Z,1,SML,focal,,,,,,,give,,,juvenile,none,NA,NA,NA,NA
36D,Female,Rest,,2011-08-18T07:54:52Z,30,30,none,NA,2011-08-18_36D_SML_1,2011-08-18,2011-08-18T08:03:53Z,2011-08-18T08:04:23Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
36D,Female,Scratch,,2011-08-18T07:54:52Z,0,0,none,NA,2011-08-18_36D_SML_1,2011-08-18,2011-08-18T08:03:57Z,2011-08-18T08:03:57Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
36D,Female,Travel,,2011-08-18T07:54:52Z,13,13,none,NA,2011-08-18_36D_SML_1,2011-08-18,2011-08-18T08:04:23Z,2011-08-18T08:04:36Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
36D,Female,Rest,,2011-08-18T07:54:52Z,18,16,none,NA,2011-08-18_36D_SML_1,2011-08-18,2011-08-18T08:04:36Z,2011-08-18T08:04:54Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
36D,Female,Scratch,,2011-08-18T07:54:52Z,0,0,none,NA,2011-08-18_36D_SML_1,2011-08-18,2011-08-18T08:04:44Z,2011-08-18T08:04:44Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
36D,Female,Scratch,,2011-08-18T07:54:52Z,0,0,none,NA,2011-08-18_36D_SML_1,2011-08-18,2011-08-18T08:04:47Z,2011-08-18T08:04:47Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
36D,Female,scan,Rest,2011-08-18T07:54:52Z,0,0,none,NA,2011-08-18_36D_SML_1,2011-08-18,2011-08-18T08:04:50Z,2011-08-18T08:04:50Z,1,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
38Z,Female,no2ndGroom,,2011-08-18T14:53:33Z,601,600,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:53:33Z,2011-08-18T15:03:34Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,nopascon,,2011-08-18T14:53:33Z,601,600,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:53:33Z,2011-08-18T15:03:34Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,OutCoral,,2011-08-18T14:53:33Z,2,2,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:53:33Z,2011-08-18T14:53:35Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Rest,,2011-08-18T14:53:33Z,10,10,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:53:33Z,2011-08-18T14:53:43Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,InCorral,,2011-08-18T14:53:33Z,42,42,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:53:35Z,2011-08-18T14:54:17Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Feed,,2011-08-18T14:53:33Z,28,28,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:53:43Z,2011-08-18T14:54:11Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,scan,Feed Chow,2011-08-18T14:53:33Z,0,0,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:53:50Z,2011-08-18T14:53:50Z,7,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
38Z,Female,scan,Feed Chow,2011-08-18T14:53:33Z,0,0,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:53:59Z,2011-08-18T14:53:59Z,7,SML,scan,,,,,,,,,,97R,NOTCOLLECTED,NA,NA,NA,NA
38Z,Female,Travel,,2011-08-18T14:53:33Z,8,8,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:54:11Z,2011-08-18T14:54:19Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,OutCoral,,2011-08-18T14:53:33Z,557,556,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:54:17Z,2011-08-18T15:03:34Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Rest,,2011-08-18T14:53:33Z,44,44,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:54:19Z,2011-08-18T14:55:03Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Approach,,2011-08-18T14:53:33Z,0,0,72T,Male,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:54:41Z,2011-08-18T14:54:41Z,7,SML,focal,,,,,,,,Focal,,72T,none,NA,NA,NA,NA
38Z,Female,Travel,,2011-08-18T14:53:33Z,21,21,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:55:03Z,2011-08-18T14:55:24Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Leave,,2011-08-18T14:53:33Z,0,0,72T,Male,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:55:07Z,2011-08-18T14:55:07Z,7,SML,focal,,,,,,,,Focal,,72T,none,NA,NA,NA,NA
38Z,Female,Rest,,2011-08-18T14:53:33Z,50,50,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:55:24Z,2011-08-18T14:56:14Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Travel,,2011-08-18T14:53:33Z,25,25,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:56:14Z,2011-08-18T14:56:39Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,OutSight,,2011-08-18T14:53:33Z,25,25,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:56:39Z,2011-08-18T14:57:04Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Rest,,2011-08-18T14:53:33Z,35,35,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:57:04Z,2011-08-18T14:57:39Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Travel,,2011-08-18T14:53:33Z,13,13,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:57:39Z,2011-08-18T14:57:52Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Rest,,2011-08-18T14:53:33Z,32,32,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:57:52Z,2011-08-18T14:58:24Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Travel,,2011-08-18T14:53:33Z,25,25,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:58:24Z,2011-08-18T14:58:49Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,scan,Travel,2011-08-18T14:53:33Z,0,0,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:58:35Z,2011-08-18T14:58:35Z,7,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
38Z,Female,Rest,,2011-08-18T14:53:33Z,47,47,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:58:49Z,2011-08-18T14:59:36Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Approach,,2011-08-18T14:53:33Z,0,0,03N,Male,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:59:21Z,2011-08-18T14:59:21Z,7,SML,focal,,,,,,,,Focal,,03N,none,NA,NA,NA,NA
38Z,Female,Travel,,2011-08-18T14:53:33Z,19,19,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:59:36Z,2011-08-18T14:59:55Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Rest,,2011-08-18T14:53:33Z,20,20,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T14:59:55Z,2011-08-18T15:00:15Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Scratch,,2011-08-18T14:53:33Z,0,0,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T15:00:11Z,2011-08-18T15:00:11Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Travel,,2011-08-18T14:53:33Z,11,11,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T15:00:15Z,2011-08-18T15:00:26Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Rest,,2011-08-18T14:53:33Z,188,187,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T15:00:26Z,2011-08-18T15:03:34Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,Approach,,2011-08-18T14:53:33Z,0,0,36D,Female,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T15:00:29Z,2011-08-18T15:00:29Z,7,SML,focal,,,,,,,,Focal,,36D,none,NA,NA,NA,NA
38Z,Female,Leave,,2011-08-18T14:53:33Z,0,0,36D,Female,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T15:01:03Z,2011-08-18T15:01:03Z,7,SML,focal,,,,,,,,Partner,,36D,none,NA,NA,NA,NA
38Z,Female,Scratch,,2011-08-18T14:53:33Z,0,0,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T15:01:52Z,2011-08-18T15:01:52Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
38Z,Female,scan,Rest,2011-08-18T14:53:33Z,0,0,none,NA,2011-08-18_38Z_SML_7,2011-08-18,2011-08-18T15:03:31Z,2011-08-18T15:03:31Z,7,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
48L,Male,GroomGIVE,,2011-08-18T08:52:16Z,285,285,juvenile,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:52:16Z,2011-08-18T08:57:01Z,2,SML,focal,,,,,,,give,,,juvenile,none,NA,NA,NA,NA
48L,Male,no2ndGroom,,2011-08-18T08:52:16Z,612,600,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:52:16Z,2011-08-18T09:02:28Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
48L,Male,nopascon,,2011-08-18T08:52:16Z,612,600,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:52:16Z,2011-08-18T09:02:28Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
48L,Male,OutCoral,,2011-08-18T08:52:16Z,612,600,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:52:16Z,2011-08-18T09:02:28Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
48L,Male,Rest,,2011-08-18T08:52:16Z,0,0,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:52:16Z,2011-08-18T08:52:16Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
48L,Male,scan,Social,2011-08-18T08:52:16Z,0,0,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:52:23Z,2011-08-18T08:52:23Z,2,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
48L,Male,Approach,,2011-08-18T08:52:16Z,0,0,82V,Female,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:54:17Z,2011-08-18T08:54:17Z,2,SML,focal,,,,,,,,Focal,,82V,none,NA,NA,NA,NA
48L,Male,Scratch,,2011-08-18T08:52:16Z,0,0,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:55:02Z,2011-08-18T08:55:02Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
48L,Male,Scratch,,2011-08-18T08:52:16Z,0,0,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:56:48Z,2011-08-18T08:56:48Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
48L,Male,Rest,,2011-08-18T08:52:16Z,327,315,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:57:01Z,2011-08-18T09:02:28Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
48L,Male,scan,Rest,2011-08-18T08:52:16Z,0,0,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:57:12Z,2011-08-18T08:57:12Z,2,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
48L,Male,scan,Rest,2011-08-18T08:52:16Z,0,0,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T08:57:16Z,2011-08-18T08:57:16Z,2,SML,scan,,,,,,,,,,82V,NOTCOLLECTED,NA,NA,NA,NA
48L,Male,scan,Rest,2011-08-18T08:52:16Z,0,0,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T09:02:15Z,2011-08-18T09:02:15Z,2,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
48L,Male,scan,Rest,2011-08-18T08:52:16Z,0,0,none,NA,2011-08-18_48L_SML_2,2011-08-18,2011-08-18T09:02:20Z,2011-08-18T09:02:20Z,2,SML,scan,,,,,,,,,,82V,NOTCOLLECTED,NA,NA,NA,NA
4A9,Female,no2ndGroom,,2011-08-18T15:57:05Z,601,600,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:57:05Z,2011-08-18T16:07:06Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
4A9,Female,nopascon,,2011-08-18T15:57:05Z,601,600,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:57:05Z,2011-08-18T16:07:06Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
4A9,Female,OutCoral,,2011-08-18T15:57:05Z,601,600,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:57:05Z,2011-08-18T16:07:06Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
4A9,Female,Rest,,2011-08-18T15:57:05Z,0,0,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:57:05Z,2011-08-18T15:57:05Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
4A9,Female,Travel,,2011-08-18T15:57:05Z,33,33,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:57:05Z,2011-08-18T15:57:38Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
4A9,Female,scan,Travel,2011-08-18T15:57:05Z,0,0,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:57:06Z,2011-08-18T15:57:06Z,7,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
4A9,Female,Rest,,2011-08-18T15:57:05Z,42,42,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:57:38Z,2011-08-18T15:58:20Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
4A9,Female,Approach,,2011-08-18T15:57:05Z,0,0,74K,Female,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:57:42Z,2011-08-18T15:57:42Z,7,SML,focal,,,,,,,,Focal,,74K,none,NA,NA,NA,NA
4A9,Female,Approach,,2011-08-18T15:57:05Z,0,0,5A1,Female,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:57:48Z,2011-08-18T15:57:48Z,7,SML,focal,,,,,,,,Partner,,5A1,none,NA,NA,NA,NA
4A9,Female,displace,,2011-08-18T15:57:05Z,0,0,5A1,Female,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:57:51Z,2011-08-18T15:57:51Z,7,SML,focal,,,displace,,,unknown,receive,,,5A1,none,NA,NA,NA,NA
4A9,Female,Feed,,2011-08-18T15:57:05Z,526,525,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:58:20Z,2011-08-18T16:07:06Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
4A9,Female,Scratch,,2011-08-18T15:57:05Z,0,0,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:58:48Z,2011-08-18T15:58:48Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
4A9,Female,Approach,,2011-08-18T15:57:05Z,0,0,98V,Female,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:59:11Z,2011-08-18T15:59:11Z,7,SML,focal,,,,,,,,Partner,,98V,none,NA,NA,NA,NA
4A9,Female,Leave,,2011-08-18T15:57:05Z,0,0,74K,Female,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T15:59:20Z,2011-08-18T15:59:20Z,7,SML,focal,,,,,,,,Partner,,74K,none,NA,NA,NA,NA
4A9,Female,Submit,,2011-08-18T15:57:05Z,0,0,5A1,Female,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:00:15Z,2011-08-18T16:00:15Z,7,SML,focal,,,,,,unknown,give,,,5A1,none,NA,NA,NA,NA
4A9,Female,Leave,,2011-08-18T15:57:05Z,0,0,5A1,Female,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:00:20Z,2011-08-18T16:00:20Z,7,SML,focal,,,,,,,,Partner,,5A1,none,NA,NA,NA,NA
4A9,Female,Approach,,2011-08-18T15:57:05Z,0,0,26P,Male,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:00:32Z,2011-08-18T16:00:32Z,7,SML,focal,,,,,,,,Partner,,26P,none,NA,NA,NA,NA
4A9,Female,Scratch,,2011-08-18T15:57:05Z,0,0,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:00:36Z,2011-08-18T16:00:36Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
4A9,Female,Leave,,2011-08-18T15:57:05Z,0,0,98V,Female,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:01:15Z,2011-08-18T16:01:15Z,7,SML,focal,,,,,,,,Partner,,98V,none,NA,NA,NA,NA
4A9,Female,Approach,,2011-08-18T15:57:05Z,0,0,5A1,Female,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:01:52Z,2011-08-18T16:01:52Z,7,SML,focal,,,,,,,,Partner,,5A1,none,NA,NA,NA,NA
4A9,Female,scan,Feed Plant,2011-08-18T15:57:05Z,0,0,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:02:00Z,2011-08-18T16:02:00Z,7,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
4A9,Female,scan,Rest,2011-08-18T15:57:05Z,0,0,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:02:02Z,2011-08-18T16:02:02Z,7,SML,scan,,,,,,,,,,5A1,NOTCOLLECTED,NA,NA,NA,NA
4A9,Female,scan,Rest,2011-08-18T15:57:05Z,0,0,26P,Male,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:02:06Z,2011-08-18T16:02:06Z,7,SML,scan,,,,,,,,,,26P,NOTCOLLECTED,NA,NA,NA,NA
4A9,Female,Leave,,2011-08-18T15:57:05Z,0,0,26P,Male,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:03:58Z,2011-08-18T16:03:58Z,7,SML,focal,,,,,,,,Focal,,26P,none,NA,NA,NA,NA
4A9,Female,Approach,,2011-08-18T15:57:05Z,0,0,38Z,Female,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:06:16Z,2011-08-18T16:06:16Z,7,SML,focal,,,,,,,,Focal,,38Z,none,NA,NA,NA,NA
4A9,Female,scan,Feed Plant,2011-08-18T15:57:05Z,0,0,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:06:56Z,2011-08-18T16:06:56Z,7,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
4A9,Female,scan,Feed Plant,2011-08-18T15:57:05Z,0,0,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:06:59Z,2011-08-18T16:06:59Z,7,SML,scan,,,,,,,,,,5A1,NOTCOLLECTED,NA,NA,NA,NA
4A9,Female,scan,Feed Plant,2011-08-18T15:57:05Z,0,0,none,NA,2011-08-18_4A9_SML_7,2011-08-18,2011-08-18T16:07:01Z,2011-08-18T16:07:01Z,7,SML,scan,,,,,,,,,,38Z,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,no2ndGroom,,2011-08-18T10:55:19Z,613,600,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T10:55:19Z,2011-08-18T11:05:32Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
53N,Male,nopascon,,2011-08-18T10:55:19Z,613,600,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T10:55:19Z,2011-08-18T11:05:32Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
53N,Male,OutCoral,,2011-08-18T10:55:19Z,613,600,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T10:55:19Z,2011-08-18T11:05:32Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
53N,Male,Rest,,2011-08-18T10:55:19Z,613,600,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T10:55:19Z,2011-08-18T11:05:32Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
53N,Male,scan,Rest,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T10:55:19Z,2011-08-18T10:55:19Z,4,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,scan,Rest,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T10:55:22Z,2011-08-18T10:55:22Z,4,SML,scan,,,,,,,,,,4A9,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,scan,Rest,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T10:55:26Z,2011-08-18T10:55:26Z,4,SML,scan,,,,,,,,,,38Z,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,Approach,,2011-08-18T10:55:19Z,0,0,74K,Female,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T10:56:29Z,2011-08-18T10:56:29Z,4,SML,focal,,,,,,,,Partner,,74K,none,NA,NA,NA,NA
53N,Male,Scratch,,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T10:57:34Z,2011-08-18T10:57:34Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
53N,Male,Scratch,,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T10:57:43Z,2011-08-18T10:57:43Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
53N,Male,scan,Rest,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T11:00:14Z,2011-08-18T11:00:14Z,4,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,scan,Rest,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T11:00:17Z,2011-08-18T11:00:17Z,4,SML,scan,,,,,,,,,,4A9,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,scan,Social,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T11:00:19Z,2011-08-18T11:00:19Z,4,SML,scan,,,,,,,,,,74K,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,scan,Social,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T11:00:23Z,2011-08-18T11:00:23Z,4,SML,scan,,,,,,,,,,38Z,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,Scratch,,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T11:04:05Z,2011-08-18T11:04:05Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
53N,Male,scan,Rest,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T11:05:17Z,2011-08-18T11:05:17Z,4,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,scan,Rest,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T11:05:19Z,2011-08-18T11:05:19Z,4,SML,scan,,,,,,,,,,4A9,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,scan,Rest,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T11:05:22Z,2011-08-18T11:05:22Z,4,SML,scan,,,,,,,,,,74K,NOTCOLLECTED,NA,NA,NA,NA
53N,Male,scan,Rest,2011-08-18T10:55:19Z,0,0,none,NA,2011-08-18_53N_SML_4,2011-08-18,2011-08-18T11:05:25Z,2011-08-18T11:05:25Z,4,SML,scan,,,,,,,,,,38Z,NOTCOLLECTED,NA,NA,NA,NA
57T,Female,no2ndGroom,,2011-08-18T13:58:41Z,603,600,none,NA,2011-08-18_57T_SML_7,2011-08-18,2011-08-18T13:58:41Z,2011-08-18T14:08:44Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
57T,Female,nopascon,,2011-08-18T13:58:41Z,603,600,none,NA,2011-08-18_57T_SML_7,2011-08-18,2011-08-18T13:58:41Z,2011-08-18T14:08:44Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
57T,Female,OutCoral,,2011-08-18T13:58:41Z,603,600,none,NA,2011-08-18_57T_SML_7,2011-08-18,2011-08-18T13:58:41Z,2011-08-18T14:08:44Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
57T,Female,Rest,,2011-08-18T13:58:41Z,204,204,none,NA,2011-08-18_57T_SML_7,2011-08-18,2011-08-18T13:58:41Z,2011-08-18T14:02:05Z,7,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
57T,Female,scan,Rest,2011-08-18T13:58:41Z,0,0,none,NA,2011-08-18_57T_SML_7,2011-08-18,2011-08-18T13:58:41Z,2011-08-18T13:58:41Z,7,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
